WorkOrder,PICCNO,Textbox8,Textbox9,Textbox10,Folio_Name,StreetAddress,StreetAddress3,StreetAddress2,Textbox19,StreetAddress5,Textbox18,NotesToTP,StreetAddress4,Textbox16,StreetAddress6,Textbox68,Textbox22,Textbox24,Textbox26,Work_Onsite_Date_Time,Work_Completed_Date_Time,Textbox50,TradeDescription,ItemCode,quantity1,Textbox15,Textbox6,StreetAddress11,StreetAddress13,StreetAddress15,Work_Done_Text,Textbox76,Textbox77
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CHD,CHD500,1,"DR STOP, REPL",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CJD,CJD200,1,"CABINET DR <=0.4m2, REPL",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CLI,CLI200,1,PLSTR BD PATCH,Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DAP,DAP100,8,"ADDITIONAL PREP, WALL/CEILING ADDITIONAL PREP REQUIRED DUE TO EXCESSIVE FLAKING PAINT ON TRIM SKIRTING AND DOORS ",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPI,DPI420,6,PAINT INT JOINERY CABINETS INTERIOR PAINTING,Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPI,DPI440,1.5,"BENCHTOP TIM, RESURFACE",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCH,KCH260,1,"CLEAN STOVE, MAJOR MAJOR CLEAN",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCH,KCH270,1,RANGEHOOD CLEAN/MAINT CLEAN RANGEHOOD,Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCH,KCH330,7,"VINYL STRIP, RESEAL & POLISH",Location: Kitchen 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CHD,CHD500,1,"DR STOP, REPL",Location: Laundry 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CLW,CLW100,0.5,"WET WALL LININGS, REPL",Location: Laundry 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DAP,DAP100,6,"ADDITIONAL PREP, WALL/CEILING ADDITIONAL PREP REQUIRED DUE TO EXCESSIVE FLAKING PAINT ON TRIM SKIRTING AND DOORS ",Location: Laundry 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPE,DPE140,4,PAINT GLAZING PUTTY PAINT PUTTY AFTER WINDOW REGLAZED,Location: Laundry 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,KCH,KCH330,4,"VINYL STRIP, RESEAL & POLISH",Location: Laundry 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CHD,CHD500,2,"DR STOP, REPL MISSING",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CLI,CLI200,3,PLSTR BD PATCH HOLE IN WALL,Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DAP,DAP100,12,"ADDITIONAL PREP, WALL/CEILING ADDITIONAL PREP REQUIRED DUE TO EXCESSIVE FLAKING PAINT ON TRIM SKIRTING AND DOORS ",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPL,DPL110,1,"STOPPING PATCH, S&F HOLE IN WALL",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,DPL,DPL120,3,"PLSTR STOPPING, WALL/CEILING PLASTER OVER DEFECTIVE AREAS PRIOR TO PAINTING",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FCA,FCA300,14.25,"CARPET, LAY  LAY NEW CARPET",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,FCA,FCA400,14.25,"CARPET UNDERLAY, LAY LAY NEW CARPET UNDERLAY",Location: Living 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
R5497282-3,Client Ref: ,Priority: VSC,Help Desk: 09 571 8000,Job Type: RESPM,,,40 GEAR TCE  PORIRUA EAST PORIRUA,URITEM,,BYDH Construction Limited,Ph: 0273111387,Asbestos is present; ASBESTOS,"VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan; Access: Select Preferred Access Time (From List); AM: YYYYYNN, PM: YYYYYNN; All contacts: (Rep) Uritem ; VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan",, ,,11/10/2023 10:27 AM,12/10/2023 00:00 AM,18/10/2023 23:59 PM,10/10/2023 15:53 PM,25/10/2023 12:05 PM,Work Details: VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan VP- STAGE2- VSC W/O WCOM 23/OCT/2023 VPM BO - Spotless Stephen / Nathan,CSB,CSB500,11.5,"BALUSTRADE EXT TIM, REPL",Location: Property Exterior 1 ,"1 - Confirm Attendance on MyWork app, or call Helpdesk on 09 571 8000","3 - If required, Make Safe on MyWork app, or call Helpdesk on 09 571 8000",5 - Complete work and confirm on MyWork app or call Helpdesk on 09 571 8000,,,
